GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'3_0',0,Leaf,'3'
0001,'1_0',0,Leaf,'1'
0001,'2_0',0,Leaf,'2'
0001,3,0,Sp,3
0001,4,0,Sp,4
0001,'12_0',0,Leaf,'12'
0001,'15_0',0,Leaf,'15'
0001,'22_0',0,Leaf,'22'
0001,8,0,Sp,8
0001,'19_0',0,Leaf,'19'
0001,'19_1',1,Leaf,'19'
0001,11,0,Dup,'19'
0001,12,0,Sp,10
0001,'9_0',0,Leaf,'9'
0001,'11_0',0,Leaf,'11'
0001,15,0,Sp,13
0001,'21_0',0,Leaf,'21'
0001,17,0,Sp,15
0001,'25_0',0,Leaf,'25'
0001,19,0,Sp,17
0001,'6_0',0,Leaf,'6'
0001,21,0,Sp,19
0001,22,0,Sp,20
0001,23,0,Sp,21
0001,'4_0',0,Leaf,'4'
0001,'7_0',0,Leaf,'7'
0001,26,0,Sp,24
0001,27,0,Sp,25
0001,'13_0',0,Leaf,'13'
0001,'16_0',0,Leaf,'16'
0001,30,0,Sp,28
0001,'5_0',0,Leaf,'5'
0001,'10_0',0,Leaf,'10'
0001,'10_2',2,Leaf,'10'
0001,34,0,Dup,'10'
0001,35,0,Sp,31
0001,'23_0',0,Leaf,'23'
0001,'17_0',0,Leaf,'17'
0001,38,0,Sp,34
0001,39,0,Sp,35
0001,40,0,Sp,36
0001,'18_0',0,Leaf,'18'
0001,'14_0',0,Leaf,'14'
0001,43,0,Sp,39
0001,'20_0',0,Leaf,'20'
0001,'24_0',0,Leaf,'24'
0001,46,0,Sp,42
0001,47,0,Sp,43
0001,48,0,Sp,44
0001,'8_0',0,Leaf,'8'
0001,50,0,Sp,46
0001,51,0,Sp,47
0001,52,0,Sp,48
0002,'3_0',0,Leaf,'3'
0002,'1_0',0,Leaf,'1'
0002,'2_0',0,Leaf,'2'
0002,3,0,Sp,3
0002,4,0,Sp,4
0002,'12_0',0,Leaf,'12'
0002,'15_0',0,Leaf,'15'
0002,'22_0',0,Leaf,'22'
0002,8,0,Sp,8
0002,'19_0',0,Leaf,'19'
0002,10,0,Sp,10
0002,'9_0',0,Leaf,'9'
0002,'11_0',0,Leaf,'11'
0002,13,0,Sp,13
0002,'21_0',0,Leaf,'21'
0002,15,0,Sp,15
0002,'25_0',0,Leaf,'25'
0002,17,0,Sp,17
0002,'6_0',0,Leaf,'6'
0002,19,0,Sp,19
0002,20,0,Sp,20
0002,21,0,Sp,21
0002,'4_0',0,Leaf,'4'
0002,'7_0',0,Leaf,'7'
0002,24,0,Sp,24
0002,25,0,Sp,25
0002,'Lost-46_0',0,Loss,46
0002,27,0,Sp,47
0002,28,0,Sp,48
0003,'3_0',0,Leaf,'3'
0003,'1_0',0,Leaf,'1'
0003,'2_0',0,Leaf,'2'
0003,3,0,Sp,3
0003,4,0,Sp,4
0003,'12_0',0,Leaf,'12'
0003,'15_0',0,Leaf,'15'
0003,'22_0',0,Leaf,'22'
0003,8,0,Sp,8
0003,'19_0',0,Leaf,'19'
0003,10,0,Sp,10
0003,'9_0',0,Leaf,'9'
0003,'11_0',0,Leaf,'11'
0003,13,0,Sp,13
0003,'21_0',0,Leaf,'21'
0003,15,0,Sp,15
0003,'25_0',0,Leaf,'25'
0003,'25_1',1,Leaf,'25'
0003,18,0,Dup,'25'
0003,19,0,Sp,17
0003,'6_0',0,Leaf,'6'
0003,21,0,Sp,19
0003,22,0,Sp,20
0003,23,0,Sp,21
0003,'4_0',0,Leaf,'4'
0003,'7_0',0,Leaf,'7'
0003,26,0,Sp,24
0003,27,0,Sp,25
0003,'13_0',0,Leaf,'13'
0003,'16_0',0,Leaf,'16'
0003,30,0,Sp,28
0003,'5_0',0,Leaf,'5'
0003,'10_0',0,Leaf,'10'
0003,33,0,Sp,31
0003,'23_0',0,Leaf,'23'
0003,'17_0',0,Leaf,'17'
0003,36,0,Sp,34
0003,37,0,Sp,35
0003,38,0,Sp,36
0003,'18_0',0,Leaf,'18'
0003,'14_0',0,Leaf,'14'
0003,41,0,Sp,39
0003,'20_0',0,Leaf,'20'
0003,'24_0',0,Leaf,'24'
0003,44,0,Sp,42
0003,45,0,Sp,43
0003,46,0,Sp,44
0003,'8_0',0,Leaf,'8'
0003,48,0,Sp,46
0003,49,0,Sp,47
0003,50,0,Sp,48
0004,'3_0',0,Leaf,'3'
0004,'1_0',0,Leaf,'1'
0004,'2_0',0,Leaf,'2'
0004,3,0,Sp,3
0004,'1_2',2,Leaf,'1'
0004,'2_2',2,Leaf,'2'
0004,6,2,Sp,3
0004,7,0,Dup,3
0004,'1_1',1,Leaf,'1'
0004,'2_1',1,Leaf,'2'
0004,10,1,Sp,3
0004,11,0,Dup,3
0004,12,0,Sp,4
0004,'Lost-5_0',0,Loss,5
0004,'15_0',0,Leaf,'15'
0004,'22_0',0,Leaf,'22'
0004,16,0,Sp,8
