GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'2_0',0,Leaf,'2'
0001,'5_0',0,Leaf,'5'
0001,'19_0',0,Leaf,'19'
0001,'17_0',0,Leaf,'17'
0001,4,0,Sp,4
0001,'1_0',0,Leaf,'1'
0001,6,0,Sp,6
0001,'20_0',0,Leaf,'20'
0001,'3_0',0,Leaf,'3'
0001,9,0,Sp,9
0001,10,0,Sp,10
0001,11,0,Sp,11
0001,'Lost-12_0',0,Loss,12
0001,13,0,Sp,13
0001,14,0,Sp,14
0001,'7_0',0,Leaf,'7'
0001,'7_1',1,Leaf,'7'
0001,17,0,Dup,'7'
0001,'10_0',0,Leaf,'10'
0001,'15_0',0,Leaf,'15'
0001,20,0,Sp,18
0001,21,0,Sp,19
0001,'Lost-20_0',0,Loss,20
0001,23,0,Sp,21
0001,'18_0',0,Leaf,'18'
0001,'18_3',3,Leaf,'18'
0001,26,0,Dup,'18'
0001,'18_2',2,Leaf,'18'
0001,28,0,Dup,'18'
0001,29,0,Sp,23
0001,'Lost-26_0',0,Loss,26
0001,'Lost-33_0',0,Loss,33
0001,32,0,Sp,34
0001,33,0,Sp,35
0001,'16_0',0,Leaf,'16'
0001,35,0,Sp,37
0001,36,0,Sp,38
0001,'Lost-43_0',0,Loss,43
0001,'21_0',0,Leaf,'21'
0001,'22_0',0,Leaf,'22'
0001,'22_4',4,Leaf,'22'
0001,41,0,Dup,'22'
0001,42,0,Sp,46
0001,43,0,Sp,47
0001,44,0,Sp,48
0002,'Lost-14_0',0,Loss,14
0002,'7_0',0,Leaf,'7'
0002,'Lost-18_0',0,Loss,18
0002,3,0,Sp,19
0002,'Lost-20_0',0,Loss,20
0002,5,0,Sp,21
0002,'18_0',0,Leaf,'18'
0002,7,0,Sp,23
0002,'Lost-34_0',0,Loss,34
0002,9,0,Sp,35
0002,'Lost-36_0',0,Loss,36
0002,11,0,Sp,37
0002,12,0,Sp,38
0002,'Lost-43_0',0,Loss,43
0002,'21_0',0,Leaf,'21'
0002,'22_0',0,Leaf,'22'
0002,'22_8',8,Leaf,'22'
0002,17,0,Dup,'22'
0002,'22_7',7,Leaf,'22'
0002,19,0,Dup,'22'
0002,20,0,Sp,46
0002,'21_5',5,Leaf,'21'
0002,'Lost-45_5',5,Loss,45
0002,23,5,Sp,46
0002,24,0,Dup,46
0002,25,0,Sp,47
0002,'Lost-39_2',2,Loss,39
0002,'Lost-40_2',2,Loss,40
0002,'24_4',4,Leaf,'24'
0002,29,2,Dup,'24'
0002,'23_2',2,Leaf,'23'
0002,31,2,Sp,42
0002,32,2,Sp,43
0002,'Lost-44_2',2,Loss,44
0002,'22_2',2,Leaf,'22'
0002,35,2,Sp,46
0002,36,2,Sp,47
0002,37,0,Dup,47
0002,'25_1',1,Leaf,'25'
0002,'24_1',1,Leaf,'24'
0002,'23_1',1,Leaf,'23'
0002,41,1,Sp,42
0002,42,1,Sp,43
0002,'25_3',3,Leaf,'25'
0002,'24_3',3,Leaf,'24'
0002,'23_3',3,Leaf,'23'
0002,46,3,Sp,42
0002,47,3,Sp,43
0002,48,1,Dup,43
0002,'21_1',1,Leaf,'21'
0002,'21_6',6,Leaf,'21'
0002,51,1,Dup,'21'
0002,'22_1',1,Leaf,'22'
0002,'22_9',9,Leaf,'22'
0002,54,1,Dup,'22'
0002,55,1,Sp,46
0002,56,1,Sp,47
0002,57,0,Dup,47
0002,58,0,Sp,48
0003,'Lost-14_0',0,Loss,14
