GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'Lost-26_0',0,Loss,26
0001,'15_0',0,Leaf,'15'
0001,'25_0',0,Leaf,'25'
0001,3,0,Sp,29
0001,'Lost-32_0',0,Loss,32
0001,'23_0',0,Leaf,'23'
0001,'21_0',0,Leaf,'21'
0001,7,0,Sp,35
0001,8,0,Sp,36
0001,9,0,Sp,37
0001,'24_0',0,Leaf,'24'
0001,11,0,Sp,39
0001,'17_0',0,Leaf,'17'
0001,'20_0',0,Leaf,'20'
0001,14,0,Sp,42
0001,'18_0',0,Leaf,'18'
0001,16,0,Sp,44
0001,'17_1',1,Leaf,'17'
0001,'20_1',1,Leaf,'20'
0001,19,1,Sp,42
0001,'18_1',1,Leaf,'18'
0001,21,1,Sp,44
0001,'17_2',2,Leaf,'17'
0001,'20_2',2,Leaf,'20'
0001,24,2,Sp,42
0001,'18_2',2,Leaf,'18'
0001,26,2,Sp,44
0001,27,1,Dup,44
0001,28,0,Dup,44
0001,29,0,Sp,45
0001,'22_0',0,Leaf,'22'
0001,31,0,Sp,47
0001,32,0,Sp,48
0002,'Lost-4_0',0,Loss,4
0002,'7_0',0,Leaf,'7'
0002,2,0,Sp,6
0002,'13_0',0,Leaf,'13'
0002,'3_0',0,Leaf,'3'
0002,'1_0',0,Leaf,'1'
0002,6,0,Sp,10
0002,'11_0',0,Leaf,'11'
0002,8,0,Sp,12
0002,9,0,Sp,13
0002,'9_0',0,Leaf,'9'
0002,'6_0',0,Leaf,'6'
0002,'10_0',0,Leaf,'10'
0002,'4_0',0,Leaf,'4'
0002,14,0,Sp,18
0002,15,0,Sp,19
0002,16,0,Sp,20
0002,17,0,Sp,21
0002,18,0,Sp,22
0002,'14_0',0,Leaf,'14'
0002,'8_0',0,Leaf,'8'
0002,'8_4',4,Leaf,'8'
0002,22,0,Dup,'8'
0002,23,0,Sp,25
0002,24,0,Sp,26
0002,'12_1',1,Leaf,'12'
0002,'12_2',2,Leaf,'12'
0002,27,1,Dup,'12'
0002,'5_1',1,Leaf,'5'
0002,'2_1',1,Leaf,'2'
0002,30,1,Sp,3
0002,31,1,Sp,4
0002,'7_1',1,Leaf,'7'
0002,33,1,Sp,6
0002,'13_1',1,Leaf,'13'
0002,'3_1',1,Leaf,'3'
0002,'1_1',1,Leaf,'1'
0002,37,1,Sp,10
0002,'11_1',1,Leaf,'11'
0002,39,1,Sp,12
0002,40,1,Sp,13
0002,'9_1',1,Leaf,'9'
0002,'6_1',1,Leaf,'6'
0002,'6_3',3,Leaf,'6'
0002,44,1,Dup,'6'
0002,'10_1',1,Leaf,'10'
0002,'4_1',1,Leaf,'4'
0002,47,1,Sp,18
0002,48,1,Sp,19
0002,49,1,Sp,20
0002,50,1,Sp,21
0002,51,1,Sp,22
0002,'14_1',1,Leaf,'14'
0002,'8_1',1,Leaf,'8'
0002,54,1,Sp,25
0002,55,1,Sp,26
0002,56,0,Dup,26
0002,'Lost-45_0',0,Loss,45
0002,'22_0',0,Leaf,'22'
0002,59,0,Sp,47
0002,60,0,Sp,48
0003,'Lost-4_0',0,Loss,4
0003,'7_0',0,Leaf,'7'
0003,2,0,Sp,6
0003,'13_0',0,Leaf,'13'
0003,'3_0',0,Leaf,'3'
0003,'1_0',0,Leaf,'1'
0003,6,0,Sp,10
0003,'11_0',0,Leaf,'11'
0003,8,0,Sp,12
0003,9,0,Sp,13
0003,'9_0',0,Leaf,'9'
0003,'6_0',0,Leaf,'6'
