GENE,Lt_node,Lt_paralog,Lt_event,St_node
0001,'Lost-2_0',0,Loss,2
0001,'2_1',1,Leaf,'2'
0001,'3_1',1,Leaf,'3'
0001,3,1,Sp,2
0001,4,0,Dup,2
0001,'Lost-3_0',0,Loss,3
0001,6,0,Sp,4
0001,'1_0',0,Leaf,'1'
0001,'4_0',0,Leaf,'4'
0001,'4_2',2,Leaf,'4'
0001,10,0,Dup,'4'
0001,11,0,Sp,7
0001,'6_0',0,Leaf,'6'
0001,'7_0',0,Leaf,'7'
0001,14,0,Sp,10
0001,15,0,Sp,11
0001,16,0,Sp,12
0001,'Lost-35_0',0,Loss,35
0001,'12_0',0,Leaf,'12'
0001,'13_0',0,Leaf,'13'
0001,20,0,Sp,38
0001,'12_4',4,Leaf,'12'
0001,'12_5',5,Leaf,'12'
0001,23,4,Dup,'12'
0001,'13_4',4,Leaf,'13'
0001,25,4,Sp,38
0001,26,0,Dup,38
0001,'25_0',0,Leaf,'25'
0001,'23_0',0,Leaf,'23'
0001,29,0,Sp,41
0001,'21_0',0,Leaf,'21'
0001,31,0,Sp,43
0001,'25_6',6,Leaf,'25'
0001,'23_6',6,Leaf,'23'
0001,34,6,Sp,41
0001,'21_6',6,Leaf,'21'
0001,36,6,Sp,43
0001,37,0,Dup,43
0001,38,0,Sp,44
0001,'24_0',0,Leaf,'24'
0001,'Lost-45_7',7,Loss,45
0001,41,0,Dup,'24'
0001,42,0,Sp,46
0001,'12_3',3,Leaf,'12'
0001,'13_3',3,Leaf,'13'
0001,45,3,Sp,38
0001,'25_3',3,Leaf,'25'
0001,'23_3',3,Leaf,'23'
0001,48,3,Sp,41
0001,'21_3',3,Leaf,'21'
0001,50,3,Sp,43
0001,51,3,Sp,44
0001,'24_3',3,Leaf,'24'
0001,53,3,Sp,46
0001,54,0,Dup,46
0001,55,0,Sp,47
0001,56,0,Sp,48
0002,'Lost-4_0',0,Loss,4
0002,'1_0',0,Leaf,'1'
0002,'4_0',0,Leaf,'4'
0002,3,0,Sp,7
0002,'6_0',0,Leaf,'6'
0002,'7_0',0,Leaf,'7'
0002,'7_2',2,Leaf,'7'
0002,7,0,Dup,'7'
0002,8,0,Sp,10
0002,9,0,Sp,11
0002,'Lost-11_1',1,Loss,11
0002,11,0,Dup,11
0002,12,0,Sp,12
0002,'10_0',0,Leaf,'10'
0002,'22_0',0,Leaf,'22'
0002,'Lost-15_0',0,Loss,15
0002,'Lost-16_0',0,Loss,16
0002,17,0,Sp,17
0002,18,0,Sp,18
0002,19,0,Sp,19
0002,'9_0',0,Leaf,'9'
0002,'Lost-21_0',0,Loss,21
0002,22,0,Sp,22
0002,23,0,Sp,23
0002,'Lost-24_0',0,Loss,24
0002,'19_0',0,Leaf,'19'
0002,'15_0',0,Leaf,'15'
0002,27,0,Sp,27
0002,28,0,Sp,28
0002,29,0,Sp,29
0002,'Lost-34_0',0,Loss,34
0002,31,0,Sp,35
0002,'12_0',0,Leaf,'12'
0002,'13_0',0,Leaf,'13'
0002,34,0,Sp,38
0002,'12_5',5,Leaf,'12'
0002,'13_5',5,Leaf,'13'
0002,37,5,Sp,38
0002,'12_6',6,Leaf,'12'
0002,'Lost-37_6',6,Loss,37
0002,40,6,Sp,38
0002,41,5,Dup,38
0002,42,0,Dup,38
0002,'12_4',4,Leaf,'12'
0002,'13_4',4,Leaf,'13'
0002,45,4,Sp,38
0002,46,0,Dup,38
0002,'25_0',0,Leaf,'25'
0002,'23_0',0,Leaf,'23'
0002,49,0,Sp,41
0002,'21_0',0,Leaf,'21'
0002,51,0,Sp,43
0002,52,0,Sp,44
0002,'24_0',0,Leaf,'24'
0002,54,0,Sp,46
0002,55,0,Sp,47
0002,'Lost-35_3',3,Loss,35
0002,'Lost-46_3',3,Loss,46
0002,58,3,Sp,47
0002,59,0,Dup,47
0002,60,0,Sp,48
0003,'Lost-2_0',0,Loss,2
0003,'5_0',0,Leaf,'5'
0003,2,0,Sp,4
0003,'1_0',0,Leaf,'1'
0003,'1_3',3,Leaf,'1'
0003,5,0,Dup,'1'
0003,'1_2',2,Leaf,'1'
0003,7,0,Dup,'1'
0003,'4_0',0,Leaf,'4'
0003,9,0,Sp,7
0003,'Lost-8_0',0,Loss,8
0003,'7_0',0,Leaf,'7'
0003,12,0,Sp,10
0003,13,0,Sp,11
0003,'Lost-5_1',1,Loss,5
0003,'4_1',1,Leaf,'4'
0003,16,1,Sp,7
0003,'Lost-10_1',1,Loss,10
0003,18,1,Sp,11
0003,19,0,Dup,11
0003,20,0,Sp,12
0003,'10_0',0,Leaf,'10'
0003,'10_4',4,Leaf,'10'
0003,23,0,Dup,'10'
0003,'22_0',0,Leaf,'22'
0003,'Lost-15_0',0,Loss,15
0003,'16_0',0,Leaf,'16'
0003,27,0,Sp,17
0003,28,0,Sp,18
0003,29,0,Sp,19
0003,'9_0',0,Leaf,'9'
0003,'17_0',0,Leaf,'17'
0003,32,0,Sp,22
0003,33,0,Sp,23
0003,'Lost-24_0',0,Loss,24
0003,'19_0',0,Leaf,'19'
0003,'15_0',0,Leaf,'15'
0003,37,0,Sp,27
0003,38,0,Sp,28
0003,39,0,Sp,29
0003,'Lost-30_0',0,Loss,30
0003,'8_0',0,Leaf,'8'
0003,42,0,Sp,32
0003,'20_0',0,Leaf,'20'
0003,44,0,Sp,34
0003,'18_6',6,Leaf,'18'
0003,'8_6',6,Leaf,'8'
0003,47,6,Sp,32
0003,'20_6',6,Leaf,'20'
0003,49,6,Sp,34
0003,50,0,Dup,34
0003,'18_5',5,Leaf,'18'
0003,'8_5',5,Leaf,'8'
0003,53,5,Sp,32
0003,'18_7',7,Leaf,'18'
0003,'8_7',7,Leaf,'8'
0003,56,7,Sp,32
0003,57,5,Dup,32
0003,'Lost-33_5',5,Loss,33
0003,59,5,Sp,34
0003,60,0,Dup,34
0003,61,0,Sp,35
0003,'Lost-44_0',0,Loss,44
0003,'24_0',0,Leaf,'24'
0003,'24_10',10,Leaf,'24'
0003,65,0,Dup,'24'
0003,'24_9',9,Leaf,'24'
0003,67,0,Dup,'24'
0003,68,0,Sp,46
0003,'12_8',8,Leaf,'12'
